Provider_ID,Hospital_Name,Address,City,State,ZIP_Code,County_Name,Phone_Number,Hospital_Type,Hospital_Ownership,Emergency_Services,Hospital_Name,Provider_Number,State,Measure_Name,Number_of_Discharges,Footnote,Excess_Readmission_Ratio,Predicted_Readmission_Rate,Expected_Readmission_Rate,Number_of_Readmissions,Start_Date,End_Date
450330,"OAKBEND MEDICAL CENTER","1705 JACKSON ST",RICHMOND,TX,77469,"FORT BEND",2813413000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"OAKBEND MEDICAL CENTER",450330,TX,READM-30-HF-HRRP,185,NULL,1.0003,21.6,21.6,40,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450352,"HUNT REGIONAL MEDICAL CENTER","4215 JOE RAMSEY BLVD",GREENVILLE,TX,75401,HUNT,9034085000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"HUNT REGIONAL MEDICAL CENTER",450352,TX,READM-30-COPD-HRRP,398,NULL,0.956,19.4,20.3,74,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450352,"HUNT REGIONAL MEDICAL CENTER","4215 JOE RAMSEY BLVD",GREENVILLE,TX,75401,HUNT,9034085000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"HUNT REGIONAL MEDICAL CENTER",450352,TX,READM-30-HF-HRRP,306,NULL,0.9161,20.6,22.5,58,"2010-07-01 00:00:00","2013-06-30 00:00:00"
380090,"BAY AREA HOSPITAL","1775 THOMPSON ROAD","COOS BAY",OR,97420,COOS,5412698111,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"BAY AREA HOSPITAL",380090,OR,READM-30-COPD-HRRP,309,NULL,1.0334,18,17.4,58,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450080,"TITUS REGIONAL MEDICAL CENTER","2001 N JEFFERSON","MOUNT PLEASANT",TX,75455,TITUS,9035776000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TITUS REGIONAL MEDICAL CENTER",450080,TX,READM-30-COPD-HRRP,190,NULL,0.939,18.2,19.3,30,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450080,"TITUS REGIONAL MEDICAL CENTER","2001 N JEFFERSON","MOUNT PLEASANT",TX,75455,TITUS,9035776000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TITUS REGIONAL MEDICAL CENTER",450080,TX,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,1.0607,6.3,5.9,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
450083,"EAST TEXAS MEDICAL CENTER","1000 SOUTH BECKHAM STREET",TYLER,TX,75701,SMITH,9035970351,"Acute Care Hospitals","Government - Local",Yes,"EAST TEXAS MEDICAL CENTER",450083,TX,READM-30-AMI-HRRP,716,NULL,1.0089,17.1,17,123,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450104,"GUADALUPE REGIONAL MEDICAL CENTER","1215 E COURT ST",SEGUIN,TX,78155,GUADALUPE,8303792411,"Acute Care Hospitals","Government - Local",Yes,"GUADALUPE REGIONAL MEDICAL CENTER",450104,TX,READM-30-HIP-KNEE-HRRP,266,NULL,1.2305,6.1,5,20,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450108,"CONNALLY MEMORIAL MEDICAL CENTER","499 10TH STREET",FLORESVILLE,TX,78114,WILSON,8303931300,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"CONNALLY MEMORIAL MEDICAL CENTER",450108,TX,READM-30-COPD-HRRP,"Not Available",NULL,0.9803,18.1,18.5,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
450132,"MEDICAL CENTER HOSPITAL","500 W 4TH STREET",ODESSA,TX,79761,ECTOR,4326404000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEDICAL CENTER HOSPITAL",450132,TX,READM-30-PN-HRRP,438,NULL,0.9529,15.3,16,64,"2010-07-01 00:00:00","2013-06-30 00:00:00"
370156,"PAULS VALLEY GENERAL HOSPITAL","100 VALLEY DRIVE","PAULS VALLEY",OK,73075,GARVIN,4052385501,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"PAULS VALLEY GENERAL HOSPITAL",370156,OK,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
450451,"GLEN ROSE MEDICAL CENTER","1021 HOLDEN STREET","GLEN ROSE",TX,76043,SOMERVELL,2548972215,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"GLEN ROSE MEDICAL CENTER",450451,TX,READM-30-HF-HRRP,71,NULL,1.0166,21.2,20.9,16,"2010-07-01 00:00:00","2013-06-30 00:00:00"
530002,"CAMPBELL COUNTY MEMORIAL HOSPITAL","501 SOUTH BURMA AVENUE",GILLETTE,WY,82716,CAMPBELL,3076881551,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"CAMPBELL COUNTY MEMORIAL HOSPITAL",530002,WY,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.8696,3.6,4.2,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
450451,"GLEN ROSE MEDICAL CENTER","1021 HOLDEN STREET","GLEN ROSE",TX,76043,SOMERVELL,2548972215,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"GLEN ROSE MEDICAL CENTER",450451,TX,READM-30-COPD-HRRP,140,NULL,0.9656,17.5,18.1,22,"2010-07-01 00:00:00","2013-06-30 00:00:00"
330234,"WESTCHESTER MEDICAL CENTER","100 WOODS RD",VALHALLA,NY,10595,WESTCHESTER,9142857017,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"WESTCHESTER MEDICAL CENTER",330234,NY,READM-30-COPD-HRRP,80,NULL,1.0653,25.1,23.5,25,"2010-07-01 00:00:00","2013-06-30 00:00:00"
330396,"WOODHULL MEDICAL AND MENTAL HEALTH CENTER","760 BROADWAY",BROOKLYN,NY,11206,KINGS,7189638100,"Acute Care Hospitals","Government - Local",Yes,"WOODHULL MEDICAL AND MENTAL HEALTH CENTER",330396,NY,READM-30-AMI-HRRP,"Not Available",NULL,1.0428,21.8,20.9,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
360170,"BERGER HOSPITAL","600 NORTH PICKAWAY STREET",CIRCLEVILLE,OH,43113,PICKAWAY,7404208585,"Acute Care Hospitals","Government - Local",Yes,"BERGER HOSPITAL",360170,OH,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.9984,5.4,5.4,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
450573,"CHRISTUS JASPER MEMORIAL HOSPITAL","1275 MARVIN HANCOCK DRIVE",JASPER,TX,75951,JASPER,4093845461,"Acute Care Hospitals","Government - Local",Yes,"CHRISTUS JASPER MEMORIAL HOSPITAL",450573,TX,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
450654,"STARR COUNTY MEMORIAL HOSPITAL","128  N FM RD 3167","RIO GRANDE CITY",TX,78582,STARR,9564875561,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"STARR COUNTY MEMORIAL HOSPITAL",450654,TX,READM-30-AMI-HRRP,63,NULL,0.993,22.9,23,14,"2010-07-01 00:00:00","2013-06-30 00:00:00"
440031,"ROANE MEDICAL CENTER","8045 ROANE MEDICAL CENTER DRIVE",HARRIMAN,TN,37748,ROANE,8653161000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ROANE MEDICAL CENTER",440031,TN,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
440031,"ROANE MEDICAL CENTER","8045 ROANE MEDICAL CENTER DRIVE",HARRIMAN,TN,37748,ROANE,8653161000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ROANE MEDICAL CENTER",440031,TN,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
190116,"MOREHOUSE GENERAL HOSPITAL","323 W WALNUT",BASTROP,LA,71220,MOREHOUSE,3182833600,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MOREHOUSE GENERAL HOSPITAL",190116,LA,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
240014,"NORTHFIELD HOSPITAL","2000 NORTH AVENUE",NORTHFIELD,MN,55057,DAKOTA,5076461001,"Acute Care Hospitals","Government - Local",Yes,"NORTHFIELD HOSPITAL",240014,MN,READM-30-PN-HRRP,"Not Available",NULL,0.9294,12.9,13.9,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
440232,"HOUSTON COUNTY COMMUNITY HOSPITAL","5001 EAST MAIN STREET",ERIN,TN,37061,HOUSTON,9312894211,"Acute Care Hospitals","Government - Local",Yes,"HOUSTON COUNTY COMMUNITY HOSPITAL",440232,TN,READM-30-AMI-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
440232,"HOUSTON COUNTY COMMUNITY HOSPITAL","5001 EAST MAIN STREET",ERIN,TN,37061,HOUSTON,9312894211,"Acute Care Hospitals","Government - Local",Yes,"HOUSTON COUNTY COMMUNITY HOSPITAL",440232,TN,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
450766,"UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY","5151 HARRY HINES BLVD",DALLAS,TX,75390,DALLAS,2148793758,"Acute Care Hospitals","Government - State",No,"UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY",450766,TX,READM-30-AMI-HRRP,0,7,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
440104,"ERLANGER MEDICAL CENTER","975 E 3RD ST",CHATTANOOGA,TN,37403,HAMILTON,4237787000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ERLANGER MEDICAL CENTER",440104,TN,READM-30-COPD-HRRP,363,NULL,0.9321,20.2,21.7,68,"2010-07-01 00:00:00","2013-06-30 00:00:00"
430083,"PHS INDIAN HOSPITAL AT EAGLE BUTTE","317 MAIN STREET","EAGLE BUTTE",SD,57625,DEWEY,6059643005,"Acute Care Hospitals","Government - Federal",Yes,"PHS INDIAN HOSPITAL AT EAGLE BUTTE",430083,SD,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
430083,"PHS INDIAN HOSPITAL AT EAGLE BUTTE","317 MAIN STREET","EAGLE BUTTE",SD,57625,DEWEY,6059643005,"Acute Care Hospitals","Government - Federal",Yes,"PHS INDIAN HOSPITAL AT EAGLE BUTTE",430083,SD,READM-30-PN-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
430084,"PHS INDIAN HOSPITAL AT ROSEBUD","400 SOLDIER CREEK ROAD",ROSEBUD,SD,57570,TODD,6057472231,"Acute Care Hospitals","Government - Federal",Yes,"PHS INDIAN HOSPITAL AT ROSEBUD",430084,SD,READM-30-AMI-HRRP,0,7,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
450698,"LAMB HEALTHCARE CENTER","1500 S SUNSET",LITTLEFIELD,TX,79339,LAMB,8063856411,"Acute Care Hospitals","Government - Local",Yes,"LAMB HEALTHCARE CENTER",450698,TX,READM-30-PN-HRRP,"Not Available",NULL,0.9873,14.7,14.9,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
450024,"UNIVERSITY MEDICAL CENTER OF EL PASO","4815 ALAMEDA AVE","EL PASO",TX,79905,"EL PASO",9155217602,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"UNIVERSITY MEDICAL CENTER OF EL PASO",450024,TX,READM-30-HF-HRRP,100,NULL,1.0072,19.6,19.5,20,"2010-07-01 00:00:00","2013-06-30 00:00:00"
510046,"PRINCETON COMMUNITY HOSPITAL","122 12TH STREET",PRINCETON,WV,24740,MERCER,3044877260,"Acute Care Hospitals","Government - Local",Yes,"PRINCETON COMMUNITY HOSPITAL",510046,WV,READM-30-AMI-HRRP,82,NULL,1.0024,23,22.9,19,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450746,"KNOX COUNTY HOSPITAL","701 SE 5TH STREET","KNOX CITY",TX,79529,KNOX,9406573535,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"KNOX COUNTY HOSPITAL",450746,TX,READM-30-PN-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
450754,"HAMILTON GENERAL HOSPITAL","400 N BROWN",HAMILTON,TX,76531,HAMILTON,2543863151,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"HAMILTON GENERAL HOSPITAL",450754,TX,READM-30-PN-HRRP,199,NULL,1.0519,16.6,15.8,36,"2010-07-01 00:00:00","2013-06-30 00:00:00"
490120,"CHESAPEAKE GENERAL HOSPITAL","736 BATTLEFIELD BLVD, NORTH",CHESAPEAKE,VA,23320,"CHESAPEAKE CITY",7573128121,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"CHESAPEAKE GENERAL HOSPITAL",490120,VA,READM-30-AMI-HRRP,274,NULL,0.959,18,18.8,47,"2010-07-01 00:00:00","2013-06-30 00:00:00"
230085,"SOUTH HAVEN COMMUNITY HOSPITAL","955 S BAILEY AVE","SOUTH HAVEN",MI,49090,"VAN BUREN",2696375271,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SOUTH HAVEN COMMUNITY HOSPITAL",230085,MI,READM-30-HF-HRRP,"Not Available",NULL,0.9445,19.7,20.8,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
190008,"TERREBONNE GENERAL MEDICAL CENTER","8166 MAIN STREET",HOUMA,LA,70360,TERREBONNE,9858734141,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TERREBONNE GENERAL MEDICAL CENTER",190008,LA,READM-30-AMI-HRRP,257,NULL,0.9879,15.8,16,40,"2010-07-01 00:00:00","2013-06-30 00:00:00"
420007,"SPARTANBURG REGIONAL MEDICAL CENTER","101 E WOOD ST",SPARTANBURG,SC,29303,SPARTANBURG,8645606000,"Acute Care Hospitals","Government - Local",Yes,"SPARTANBURG REGIONAL MEDICAL CENTER",420007,SC,READM-30-COPD-HRRP,994,NULL,0.916,19.2,20.9,184,"2010-07-01 00:00:00","2013-06-30 00:00:00"
420007,"SPARTANBURG REGIONAL MEDICAL CENTER","101 E WOOD ST",SPARTANBURG,SC,29303,SPARTANBURG,8645606000,"Acute Care Hospitals","Government - Local",Yes,"SPARTANBURG REGIONAL MEDICAL CENTER",420007,SC,READM-30-PN-HRRP,919,NULL,0.847,15.2,18,130,"2010-07-01 00:00:00","2013-06-30 00:00:00"
250077,"WAYNE GENERAL HOSPITAL","950 MATTHEW DR",WAYNESBORO,MS,39367,WAYNE,6017355151,"Acute Care Hospitals","Government - Local",Yes,"WAYNE GENERAL HOSPITAL",250077,MS,READM-30-HF-HRRP,149,NULL,1.0858,23,21.1,39,"2010-07-01 00:00:00","2013-06-30 00:00:00"
430093,"SAME DAY SURGERY CENTER LLC","651 CATHEDRAL DRIVE","RAPID CITY",SD,57701,PENNINGTON,6057559900,"Acute Care Hospitals","Government - Hospital District or Authority",No,"SAME DAY SURGERY CENTER LLC",430093,SD,READM-30-AMI-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
440002,"JACKSON-MADISON COUNTY GENERAL HOSPITAL","620 SKYLINE DRIVE",JACKSON,TN,38301,MADISON,7315415000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"JACKSON-MADISON COUNTY GENERAL HOSPITAL",440002,TN,READM-30-COPD-HRRP,1190,NULL,0.9668,21.6,22.4,255,"2010-07-01 00:00:00","2013-06-30 00:00:00"
170039,"SUMNER REGIONAL MEDICAL CENTER","1323 NORTH A STREET",WELLINGTON,KS,67152,SUMNER,6203267451,"Acute Care Hospitals","Government - Local",Yes,"SUMNER REGIONAL MEDICAL CENTER",440003,TN,READM-30-PN-HRRP,349,NULL,1.2007,21.4,17.8,86,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450055,"ROLLING PLAINS MEMORIAL HOSPITAL","200 E ARIZONA",SWEETWATER,TX,79556,NOLAN,3252351701,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ROLLING PLAINS MEMORIAL HOSPITAL",450055,TX,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
450073,"COGDELL MEMORIAL HOSPITAL","1700 COGDELL BLVD",SNYDER,TX,79549,SCURRY,3255747437,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"COGDELL MEMORIAL HOSPITAL",450073,TX,READM-30-PN-HRRP,58,NULL,1.0302,15.9,15.5,11,"2010-07-01 00:00:00","2013-06-30 00:00:00"
370040,"EASTERN OKLAHOMA MEDICAL CENTER","105 WALL STREET",POTEAU,OK,74953,"LE FLORE",9186478161,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"EASTERN OKLAHOMA MEDICAL CENTER",370040,OK,READM-30-HF-HRRP,197,NULL,1.1025,23,20.9,51,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450465,"MATAGORDA REGIONAL MEDICAL CENTER","104 7TH STREET","BAY CITY",TX,77414,MATAGORDA,9792456383,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MATAGORDA REGIONAL MEDICAL CENTER",450465,TX,READM-30-AMI-HRRP,"Not Available",NULL,0.9185,20.1,21.9,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
450537,"METHODIST RICHARDSON MEDICAL CENTER","2831 E PRESIDENT GEORGE BUSH HIGHWAY",RICHARDSON,TX,75082,DALLAS,4692041000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"METHODIST RICHARDSON MEDICAL CENTER",450537,TX,READM-30-COPD-HRRP,191,NULL,0.9762,20.8,21.4,38,"2010-07-01 00:00:00","2013-06-30 00:00:00"
440073,"MAURY REGIONAL HOSPITAL","1224 TROTWOOD AVE",COLUMBIA,TN,38401,MAURY,9313811111,"Acute Care Hospitals","Government - Local",Yes,"MAURY REGIONAL HOSPITAL",440073,TN,READM-30-HIP-KNEE-HRRP,634,NULL,0.7917,4,5,21,"2010-07-01 00:00:00","2013-06-30 00:00:00"
440104,"ERLANGER MEDICAL CENTER","975 E 3RD ST",CHATTANOOGA,TN,37403,HAMILTON,4237787000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ERLANGER MEDICAL CENTER",440104,TN,READM-30-AMI-HRRP,273,NULL,0.9139,14.2,15.5,34,"2010-07-01 00:00:00","2013-06-30 00:00:00"
520098,"UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY","600 HIGHLAND AVENUE",MADISON,WI,53792,DANE,6082638991,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY",520098,WI,READM-30-AMI-HRRP,413,NULL,1.013,15.1,14.9,63,"2010-07-01 00:00:00","2013-06-30 00:00:00"
520098,"UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY","600 HIGHLAND AVENUE",MADISON,WI,53792,DANE,6082638991,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY",520098,WI,READM-30-HF-HRRP,498,NULL,0.9493,21.5,22.6,104,"2010-07-01 00:00:00","2013-06-30 00:00:00"
460009,"UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS","50 NORTH MEDICAL DRIVE","SALT LAKE CITY",UT,84132,"SALT LAKE",8015812121,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS",460009,UT,READM-30-COPD-HRRP,96,NULL,0.9073,18.9,20.8,11,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450042,"PROVIDENCE HEALTH CENTER","6901 MEDICAL PARKWAY",WACO,TX,76712,MCLENNAN,2547514000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"PROVIDENCE HEALTH CENTER",450042,TX,READM-30-PN-HRRP,443,NULL,1.0818,17.5,16.1,82,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450044,"UT SOUTHWESTERN UNIVERSITY HOSPITAL ST PAUL","6201 HARRY HINES BLVD",DALLAS,TX,75390,DALLAS,2146335555,"Acute Care Hospitals","Government - State",Yes,"UT SOUTHWESTERN UNIVERSITY HOSPITAL ST PAUL",450044,TX,READM-30-COPD-HRRP,200,NULL,1.0907,24.2,22.2,55,"2010-07-01 00:00:00","2013-06-30 00:00:00"
500008,"UNIVERSITY OF WASHINGTON MEDICAL CTR","1959 NE PACIFIC ST  BOX 356151",SEATTLE,WA,98195,KING,2065983300,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY OF WASHINGTON MEDICAL CTR",500008,WA,READM-30-HIP-KNEE-HRRP,263,NULL,1.06,5.3,5,15,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110007,"PHOEBE PUTNEY MEMORIAL HOSPITAL","417 THIRD AVENUE",ALBANY,GA,31703,DOUGHERTY,2293124068,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"PHOEBE PUTNEY MEMORIAL HOSPITAL",110007,GA,READM-30-HF-HRRP,586,NULL,0.9675,21.3,22,123,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110011,"TANNER MEDICAL CENTER - CARROLLTON","705 DIXIE STREET",CARROLLTON,GA,30117,CARROLL,7708369580,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TANNER MEDICAL CENTER - CARROLLTON",110011,GA,READM-30-AMI-HRRP,205,NULL,1.0547,17.2,16.3,38,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110040,"NORTHRIDGE MEDICAL CENTER","70 MEDICAL CENTER DRIVE",COMMERCE,GA,30529,JACKSON,7063351100,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"NORTHRIDGE MEDICAL CENTER",110040,GA,READM-30-AMI-HRRP,"Not Available",NULL,0.9869,19.2,19.4,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
500072,"OLYMPIC MEDICAL CENTER","939 CAROLINE ST","PORT ANGELES",WA,98362,CLALLAM,3604177000,"Acute Care Hospitals","Government - Local",Yes,"OLYMPIC MEDICAL CENTER",500072,WA,READM-30-HF-HRRP,286,NULL,0.8742,18,20.6,44,"2010-07-01 00:00:00","2013-06-30 00:00:00"
500088,"VALLEY MEDICAL CENTER","400 S 43RD ST",RENTON,WA,98055,KING,4252283450,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"VALLEY MEDICAL CENTER",500088,WA,READM-30-COPD-HRRP,361,NULL,0.9618,18.2,19,63,"2010-07-01 00:00:00","2013-06-30 00:00:00"
500124,"EVERGREEN HOSPITAL MEDICAL CENTER","12040 NE 128TH STREET",KIRKLAND,WA,98034,KING,4258991000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"EVERGREEN HOSPITAL MEDICAL CENTER",500124,WA,READM-30-AMI-HRRP,264,NULL,0.9521,16.5,17.3,41,"2010-07-01 00:00:00","2013-06-30 00:00:00"
320003,"ALTA VISTA REGIONAL HOSPITAL","104 LEGION DRIVE","LAS VEGAS",NM,87701,"SAN MIGUEL",5054263930,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ALTA VISTA REGIONAL HOSPITAL",320003,NM,READM-30-HIP-KNEE-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
320016,"GILA REGIONAL MEDICAL CENTER","1313 E 32ND ST","SILVER CITY",NM,88061,GRANT,5755384000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"GILA REGIONAL MEDICAL CENTER",320016,NM,READM-30-HF-HRRP,117,NULL,0.9354,19.5,20.8,19,"2010-07-01 00:00:00","2013-06-30 00:00:00"
320067,"GUADALUPE COUNTY HOSPITAL","117 CAMINO DE VIDA, SUITE 100","SANTA ROSA",NM,88435,GUADALUPE,5754723417,"Acute Care Hospitals","Government - Local",No,"GUADALUPE COUNTY HOSPITAL",320067,NM,READM-30-COPD-HRRP,"Not Available",NULL,0.9706,15.8,16.3,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
330204,"BELLEVUE HOSPITAL CENTER","462 FIRST AVENUE","NEW YORK",NY,10016,"NEW YORK",2125614132,"Acute Care Hospitals","Government - Local",Yes,"BELLEVUE HOSPITAL CENTER",330204,NY,READM-30-COPD-HRRP,"Not Available",NULL,0.9167,17.9,19.5,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
330027,"NASSAU UNIVERSITY MEDICAL CENTER","2201 HEMPSTEAD TURNPIKE","EAST MEADOW",NY,11554,NASSAU,5165720123,"Acute Care Hospitals","Government - Local",Yes,"NASSAU UNIVERSITY MEDICAL CENTER",330027,NY,READM-30-COPD-HRRP,133,NULL,1.0946,24,22,39,"2010-07-01 00:00:00","2013-06-30 00:00:00"
370056,"COMANCHE COUNTY MEMORIAL HOSPITAL","3401 WEST GORE BLVD",LAWTON,OK,73505,COMANCHE,5803558620,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"COMANCHE COUNTY MEMORIAL HOSPITAL",370056,OK,READM-30-AMI-HRRP,351,NULL,0.8728,13.7,15.7,41,"2010-07-01 00:00:00","2013-06-30 00:00:00"
370072,"LATIMER COUNTY GENERAL HOSPITAL","806 STATE HIGHWAY 2 NORTH",WILBURTON,OK,74578,LATIMER,9184652391,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"LATIMER COUNTY GENERAL HOSPITAL",370072,OK,READM-30-AMI-HRRP,0,7,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
370072,"LATIMER COUNTY GENERAL HOSPITAL","806 STATE HIGHWAY 2 NORTH",WILBURTON,OK,74578,LATIMER,9184652391,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"LATIMER COUNTY GENERAL HOSPITAL",370072,OK,READM-30-COPD-HRRP,"Not Available",NULL,0.9789,17.5,17.8,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
